file,protein,n,pcc,E5top,E5bot,E5max,E15top,E15bot,E15max
abl_anchor_w3.0_s42_e13,1QP2,1082,0.5743256149449096,4.823731138545953,8.163237311385458,20.037037037037038,2.473708276177412,3.504420057918,6.679012345679013
abl_anchor_w3.0_s42_e13,1TUC,1043,0.6559173051218826,4.242973372781064,7.328772189349111,20.057692307692307,2.1429158448389214,3.8572485207100584,6.685897435897436
abl_anchor_w3.0_s42_e13,1W4H,801,0.7970171186481223,6.508125000000001,8.510625000000001,20.025,2.614375,4.8393749999999995,6.675
abl_anchor_w3.0_s42_e13,2BTH,800,0.4643850144385673,2.9999999999999996,6.999999999999998,20.0,1.6111111111111112,3.2222222222222223,6.666666666666667
abl_anchor_w3.0_s42_e13,2K1B,933,0.7844014807975088,5.732041587901702,9.700378071833649,20.282608695652176,2.8007867087624865,4.635784897262046,6.712230215827338
abl_anchor_w3.0_s42_e13,2K28,919,0.7407476011460241,4.084444444444445,8.622716049382717,20.42222222222222,2.2523309712824338,4.0639884916617826,6.708029197080292
abl_anchor_w3.0_s42_e13,2K5H,1124,0.7900385788838726,2.86734693877551,8.243622448979592,20.071428571428573,2.3894557823129254,4.778911564625851,6.690476190476191
abl_anchor_w3.0_s42_e13,2KVS,1206,0.2530680564885006,2.01,6.699999999999999,20.1,1.4516666666666669,2.8661111111111115,6.7
abl_anchor_w3.0_s42_e13,2KWH,979,0.5671962788106177,4.67404513888889,7.223524305555557,20.395833333333332,2.617892662788515,3.4445956089322567,6.705479452054795
abl_anchor_w3.0_s42_e13,2KXD,1172,0.7286085570645089,1.741973840665874,9.058263971462544,20.20689655172414,2.2196244897959185,4.707134693877551,6.6971428571428575
abl_anchor_w3.0_s42_e13,2L33,1333,0.6946626034125982,1.8360881542699727,10.40449954086318,20.196969696969695,1.4474129441175727,4.914471856771294,6.698492462311558
abl_anchor_w3.0_s42_e13,2LQK,989,0.5881195807481424,3.7072053311120365,6.590587255310288,20.183673469387756,2.6187910883856835,4.199096055514975,6.6824324324324325
abl_anchor_w3.0_s42_e13,2WXC,786,0.8056396005636497,9.301775147928996,8.78500986193294,20.153846153846153,2.354152969537585,4.995397764628534,6.717948717948718
abl_anchor_w3.0_s42_e13,3DKM,1238,0.6148218310164114,1.3308250470303684,8.983069067454986,20.295081967213115,2.1341709276844414,3.4002045288531777,6.691891891891892
abl_anchor_w3.0_s42_e13,4C26,1159,0.6551499353253261,3.5672514619883042,14.625730994152049,20.333333333333332,1.858799158007284,4.25974807043336,6.699421965317919
abl_anchor_w3.0_s42_e13,6EWS,1035,0.7672420426271298,7.162629757785466,9.152249134948097,20.294117647058822,2.8432882414151925,4.738813735691988,6.67741935483871
abl_anchor_w3.0_s42_e13,6EWT,1024,0.740177025124429,4.330642060745867,9.448673587081892,20.07843137254902,2.0997052415737536,4.549361356743133,6.69281045751634
abl_anchor_w3.0_s42_e13,6EWU,1009,0.7691067153746135,9.2828,10.4936,20.18,3.2304284899785096,4.513749396956274,6.682119205298013
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.6329225658141381,3.0225,10.57875,20.15,2.3508333333333336,3.918055555555556,6.716666666666667
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.3910760607787253,2.090729783037475,6.794871794871794,20.384615384615383,2.0771838147023516,3.143845773603559,6.680672268907563
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.727007375146453,3.01125,13.04875,20.075,2.5651388888888893,4.795694444444445,6.691666666666666
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.6773544315977257,4.265927977839334,9.065096952908586,20.263157894736842,2.9693761814744803,4.250283553875237,6.695652173913044
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.5516475605486789,1.3899793388429753,12.046487603305787,20.386363636363637,1.598574292715527,4.146302071730898,6.6940298507462686
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.7099120997942482,6.945855893377759,6.945855893377759,20.020408163265305,3.087047063723449,3.7226155768429825,6.673469387755102
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.7191855492452401,1.647646813827572,7.414410662224073,20.183673469387756,2.1221238130021916,4.244247626004383,6.6824324324324325
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.7032675114571979,2.511160714285715,10.04464285714286,20.089285714285715,1.8734056122448977,3.9461096938775504,6.696428571428571
abl_calib_ctrl_repro2_e14,1PSE,1217,0.6999369341060137,4.056666666666667,9.1275,20.283333333333335,1.9105180533751962,4.408887815481222,6.686813186813187
abl_calib_ctrl_repro2_e14,1QKH,1271,0.5140351550098202,2.8820861678004532,8.326026706979087,20.174603174603174,2.253296398891967,2.992659279778394,6.689473684210526
abl_calib_ctrl_repro2_e14,1QP2,1082,0.57534611480794,4.081618655692729,7.792181069958847,20.037037037037038,2.473708276177412,3.7105624142661173,6.679012345679013
abl_calib_ctrl_repro2_e14,1TUC,1043,0.7739195041612809,6.943047337278105,11.18602071005917,20.057692307692307,2.785790598290598,4.585839907955291,6.685897435897436
abl_calib_ctrl_repro2_e14,1W4H,801,0.8406602388426874,7.008750000000001,13.016250000000001,20.025,2.2806249999999997,5.00625,6.675
abl_calib_ctrl_repro2_e14,2BTH,800,0.8600815512982463,5.999999999999999,11.499999999999998,20.0,2.611111111111111,5.055555555555555,6.666666666666667
abl_calib_ctrl_repro2_e14,2K1B,933,0.8112682246196793,8.818525519848771,9.700378071833649,20.282608695652176,3.476838672946535,4.684074323275192,6.712230215827338
abl_calib_ctrl_repro2_e14,2K28,919,0.842559372006706,6.807407407407408,12.253333333333336,20.42222222222222,3.1336778730886037,4.651553092865896,6.708029197080292
abl_calib_ctrl_repro2_e14,2K5H,1124,0.8613265166931863,3.9426020408163267,10.035714285714286,20.071428571428573,2.4292800453514745,4.978032879818595,6.690476190476191
abl_calib_ctrl_repro2_e14,2KVS,1206,0.16136774542928567,1.6749999999999998,4.02,20.1,1.2283333333333335,1.9355555555555557,6.7
abl_calib_ctrl_repro2_e14,2KWH,979,0.8059516901316992,7.223524305555557,11.472656250000002,20.395833333333332,3.1231000187652462,5.006145618314879,6.705479452054795
abl_calib_ctrl_repro2_e14,2KXD,1172,0.8155149528146861,1.0451843043995244,11.845422116527944,20.20689655172414,1.9134693877551021,4.860212244897959,6.6971428571428575
abl_calib_ctrl_repro2_e14,2L33,1333,0.79278687153039,2.4481175390266303,11.322543617998166,20.196969696969695,1.8850029039670715,5.1837579859094465,6.698492462311558
abl_calib_ctrl_repro2_e14,2LQK,989,0.6231574253729174,4.942940441482715,5.354852144939609,20.183673469387756,2.8897005113221335,4.379702337472608,6.6824324324324325
abl_calib_ctrl_repro2_e14,2WXC,786,0.857557419863621,8.78500986193294,11.368836291913217,20.153846153846153,2.7560815253122946,5.397326320403244,6.717948717948718
abl_calib_ctrl_repro2_e14,3DKM,1238,0.6508754316230749,2.994356355818329,9.31577532921258,20.295081967213115,2.7491015339663987,3.4363769174579986,6.691891891891892
abl_calib_ctrl_repro2_e14,4C26,1159,0.7829127199244231,3.923976608187135,14.625730994152049,20.333333333333332,1.820074175548799,5.034247719603061,6.699421965317919
abl_calib_ctrl_repro2_e14,6EWS,1035,0.8119245881012578,9.152249134948097,7.958477508650518,20.294117647058822,3.2310093652445366,5.169614984391259,6.67741935483871
abl_calib_ctrl_repro2_e14,6EWT,1024,0.8091395685111091,5.118031526336025,11.810841983852365,20.07843137254902,2.4496561151693794,4.811824511939852,6.69281045751634
abl_calib_ctrl_repro2_e14,6EWU,1009,0.8233270617653617,10.8972,13.7224,20.18,3.495943160387702,4.779264067365466,6.682119205298013
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.7644132491064848,4.5337499999999995,10.57875,20.15,3.0225000000000004,4.421805555555556,6.716666666666667
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.32291605192563055,3.1360946745562126,3.658777120315581,20.384615384615383,1.8526234023020973,2.1894640209024785,6.680672268907563
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.7880463215439685,3.513125,13.550625,20.075,2.9554861111111115,5.07451388888889,6.691666666666666
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.826846586591666,3.732686980609418,13.33102493074792,20.263157894736842,3.4351606805293007,4.774291115311909,6.695652173913044
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.7979516966164779,2.7799586776859506,16.216425619834713,20.386363636363637,2.4478168857206506,4.795722878146581,6.6940298507462686
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.7460856670590881,9.805914202415659,7.763015410245731,20.020408163265305,3.2232403165347776,4.4035818408996255,6.673469387755102
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.8043264478729388,1.2357351103706788,13.593086214077468,20.183673469387756,1.8512143900657416,5.192430606281959,6.6824324324324325
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.6848122014253089,1.0762117346938778,10.04464285714286,20.089285714285715,1.4748086734693875,3.9461096938775504,6.696428571428571
abl_p3_slope3.0_s42_e8,1PSE,1217,0.6704944489205088,3.3805555555555555,9.465555555555556,20.283333333333335,1.9472587851708731,4.445628547276899,6.686813186813187
abl_p3_slope3.0_s42_e8,1QKH,1271,0.504825330227979,1.2809271856890903,8.326026706979087,20.174603174603174,1.8660110803324101,3.0982825484764547,6.689473684210526
abl_p3_slope3.0_s42_e8,1QP2,1082,0.5451066953387242,4.452674897119341,8.163237311385458,20.037037037037038,2.5149367474470354,3.7105624142661173,6.679012345679013
abl_p3_slope3.0_s42_e8,1TUC,1043,0.7599766156699408,5.785872781065088,11.571745562130175,20.057692307692307,2.700073964497041,4.157256738987508,6.685897435897436
abl_p3_slope3.0_s42_e8,1W4H,801,0.8198794360454008,7.509375000000001,13.516875000000002,20.025,2.4475,4.950625,6.675
abl_p3_slope3.0_s42_e8,2BTH,800,0.8036047592742804,6.999999999999998,8.999999999999998,20.0,2.888888888888889,4.611111111111111,6.666666666666667
abl_p3_slope3.0_s42_e8,2K1B,933,0.7961859891614314,8.818525519848771,8.818525519848771,20.282608695652176,3.4285492469333883,4.732363749288339,6.712230215827338
abl_p3_slope3.0_s42_e8,2K28,919,0.8082606392342836,5.899753086419754,10.891851851851854,20.42222222222222,2.7909318557195375,4.5046619425648675,6.708029197080292
abl_p3_slope3.0_s42_e8,2K5H,1124,0.8287039273069062,2.86734693877551,7.885204081632653,20.071428571428573,2.3894557823129254,5.017857142857144,6.690476190476191
abl_p3_slope3.0_s42_e8,2KVS,1206,0.2112827599940336,2.01,5.359999999999999,20.1,1.34,2.2705555555555557,6.7
abl_p3_slope3.0_s42_e8,2KWH,979,0.7955536213512296,8.498263888888891,11.472656250000002,20.395833333333332,3.3986676674798266,4.914289735410019,6.705479452054795
abl_p3_slope3.0_s42_e8,2KXD,1172,0.817031671300536,2.0903686087990487,11.845422116527944,20.20689655172414,1.6838530612244897,4.975020408163266,6.6971428571428575
abl_p3_slope3.0_s42_e8,2L33,1333,0.8145434826910506,3.6721763085399455,13.158631772268137,20.196969696969695,2.2216105653897626,5.453044115047599,6.698492462311558
abl_p3_slope3.0_s42_e8,2LQK,989,0.6193631094145662,4.11911703456893,3.7072053311120365,20.183673469387756,3.115458363769175,4.06364134404675,6.6824324324324325
abl_p3_slope3.0_s42_e8,2WXC,786,0.8388286408639534,7.751479289940829,10.85207100591716,20.153846153846153,2.5838264299802765,5.397326320403244,6.717948717948718
abl_p3_slope3.0_s42_e8,3DKM,1238,0.63390741243969,2.994356355818329,9.31577532921258,20.295081967213115,3.002308254200146,3.4002045288531777,6.691891891891892
abl_p3_slope3.0_s42_e8,4C26,1159,0.7658926172491474,3.923976608187135,13.912280701754387,20.333333333333332,1.820074175548799,4.685722877476695,6.699421965317919
abl_p3_slope3.0_s42_e8,6EWS,1035,0.8074057007468677,10.346020761245674,8.75432525951557,20.294117647058822,3.274089490114464,5.2557752341311135,6.67741935483871
abl_p3_slope3.0_s42_e8,6EWT,1024,0.804179087568641,4.724336793540946,12.9919261822376,20.07843137254902,2.4933999743688324,4.855568371139306,6.69281045751634
abl_p3_slope3.0_s42_e8,6EWU,1009,0.8064782637932241,10.09,13.3188,20.18,3.4516907153195033,4.602254287092671,6.682119205298013
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.5891912264361059,4.03,9.57125,20.15,2.4068055555555556,3.358333333333334,6.716666666666667
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.4391742686500058,2.090729783037475,6.272189349112425,20.384615384615383,1.6842030930019065,3.256125979803686,6.680672268907563
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.8031568968016606,2.509375,13.04875,20.075,2.676666666666667,5.018750000000001,6.691666666666666
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.7952190141560023,5.3324099722991685,11.73130193905817,20.263157894736842,3.0858223062381853,4.832514177693763,6.695652173913044
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.7932252555165161,2.316632231404959,15.289772727272728,20.386363636363637,2.1980396524838497,4.6958119848518605,6.6940298507462686
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.7619044104415704,8.988754685547688,8.171595168679717,20.020408163265305,3.177842565597668,4.766763848396502,6.673469387755102
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.766277598741422,0.823823406913786,14.00499791753436,20.183673469387756,1.760911249086925,4.831218042366692,6.6824324324324325
abl_sigma_seed1_e13,1GYZ,1125,0.6906400372778561,2.1524234693877555,9.6859056122449,20.089285714285715,1.7936862244897955,4.0258290816326525,6.696428571428571
abl_sigma_seed1_e13,1PSE,1217,0.6969073736657326,4.056666666666667,8.789444444444445,20.283333333333335,1.9472587851708731,4.335406351889868,6.686813186813187
abl_sigma_seed1_e13,1QKH,1271,0.5495203821853482,2.5618543713781805,8.64625850340136,20.174603174603174,1.7955955678670363,3.4151523545706377,6.689473684210526
abl_sigma_seed1_e13,1QP2,1082,0.5722928254314962,4.081618655692729,8.53429355281207,20.037037037037038,2.4324798049077883,3.7930193568053645,6.679012345679013
abl_sigma_seed1_e13,1TUC,1043,0.7630534043489638,6.171597633136093,11.18602071005917,20.057692307692307,2.871507232084155,4.585839907955291,6.685897435897436
abl_sigma_seed1_e13,1W4H,801,0.8324748184511495,6.0075,12.515625000000002,20.025,2.503125,5.061875,6.675
abl_sigma_seed1_e13,2BTH,800,0.8443210160450653,5.999999999999999,12.499999999999996,20.0,2.7222222222222223,5.0,6.666666666666667
abl_sigma_seed1_e13,2K1B,933,0.8083474144328214,8.377599243856332,9.700378071833649,20.282608695652176,3.4285492469333883,4.732363749288339,6.712230215827338
abl_sigma_seed1_e13,2K28,919,0.8346289989036814,7.261234567901235,10.891851851851854,20.42222222222222,3.1336778730886037,4.700516809632906,6.708029197080292
abl_sigma_seed1_e13,2K5H,1124,0.8627830628245899,2.1505102040816326,10.752551020408164,20.071428571428573,2.1903344671201816,5.13732993197279,6.690476190476191
abl_sigma_seed1_e13,2KVS,1206,0.12252712737535768,1.005,4.02,20.1,1.34,1.8238888888888891,6.7
abl_sigma_seed1_e13,2KWH,979,0.8092516182708831,8.498263888888891,12.747395833333336,20.395833333333332,3.077172077312816,4.822433852505159,6.705479452054795
abl_sigma_seed1_e13,2KXD,1172,0.7905734906804541,2.0903686087990487,11.148632580261594,20.20689655172414,1.798661224489796,4.745404081632653,6.6971428571428575
abl_sigma_seed1_e13,2L33,1333,0.7856040122337948,3.6721763085399455,10.40449954086318,20.196969696969695,1.8850029039670715,5.082775687482639,6.698492462311558
abl_sigma_seed1_e13,2LQK,989,0.6180802148110035,6.178675551853394,4.942940441482715,20.183673469387756,2.799397370343317,4.379702337472608,6.6824324324324325
abl_sigma_seed1_e13,2WXC,786,0.8429443480712359,8.268244575936885,10.85207100591716,20.153846153846153,2.8709182555336406,5.282489590181898,6.717948717948718
abl_sigma_seed1_e13,3DKM,1238,0.6257399174383266,1.6635313087879604,9.31577532921258,20.295081967213115,2.5320672023374726,3.3640321402483564,6.691891891891892
abl_sigma_seed1_e13,4C26,1159,0.7897176499063135,3.923976608187135,15.339181286549708,20.333333333333332,1.781349193090314,5.072972702061546,6.699421965317919
abl_sigma_seed1_e13,6EWS,1035,0.804961597716734,6.366782006920415,7.958477508650518,20.294117647058822,3.1448491155046825,5.126534859521332,6.67741935483871
abl_sigma_seed1_e13,6EWT,1024,0.7914456355191618,4.330642060745867,11.023452518262207,20.07843137254902,2.2746806783715665,4.943056089538212,6.69281045751634
abl_sigma_seed1_e13,6EWU,1009,0.8157134451260741,8.879199999999999,12.5116,20.18,3.4516907153195033,4.8677689575018634,6.682119205298013
abl_sigma_seed1_e13,HEEH_KT_rd6_0746,806,0.7266653939141436,5.54125,10.075,20.15,2.686666666666667,4.2538888888888895,6.716666666666667
abl_sigma_seed1_e13,HEEH_KT_rd6_0793,795,0.4001881183419778,3.658777120315581,5.226824457593688,20.384615384615383,1.7964832992020336,2.8070051550031776,6.680672268907563
abl_sigma_seed1_e13,HHH_rd1_0142,803,0.7283641460949947,2.0075,10.0375,20.075,2.3420833333333335,5.07451388888889,6.691666666666666
abl_sigma_seed1_e13,HHH_rd1_0244,770,0.8400088635391627,6.3988919667590025,11.73130193905817,20.263157894736842,3.4351606805293007,4.9489603024574675,6.695652173913044
abl_sigma_seed1_e13,r11_1081_TrROS_Hall,897,0.7606894008758509,2.316632231404959,15.753099173553721,20.386363636363637,1.9482624192470486,4.795722878146581,6.6940298507462686
abl_sigma_seed1_e13,r12_757_TrROS_Hall,981,0.7396888195201073,8.171595168679717,7.763015410245731,20.020408163265305,3.087047063723449,4.494377342773845,6.673469387755102
